identifier_0,identifier_1,sentence_0,sentence_1,dexms_0,dexms_1,score
org.java_websocket.client.WebSocketClient,org.eclipse.californium.core.coap.Request,"The WebSocketClient is an abstract class that expects a valid ""ws://"" URI to connect to.","Request represents a CoAP request and has either the CoAP.Type CON or NON and one of the CoAP.Codes GET, POST, PUT or DELETE.",client,send,0.25833773612976074
org.java_websocket.client.WebSocketClient,org.eclipse.californium.core.coap.Request,"The WebSocketClient is an abstract class that expects a valid ""ws://"" URI to connect to.","Request represents a CoAP request and has either the CoAP.Type CON or NON and one of the CoAP.Codes GET, POST, PUT or DELETE.",client,send,0.25833773612976074
org.java_websocket.client.WebSocketClient,,"The WebSocketClient is an abstract class that expects a valid ""ws://"" URI to connect to.",,client,send,-0.00044642388820648193
org.java_websocket.client.WebSocketClient,org.apache.http.client.methods.HttpPost,"The WebSocketClient is an abstract class that expects a valid ""ws://"" URI to connect to.",HTTP POST method.,client,send,0.22865891456604004
org.java_websocket.client.WebSocketClient,org.eclipse.paho.client.mqttv3.MqttMessage,"The WebSocketClient is an abstract class that expects a valid ""ws://"" URI to connect to.","An MQTT message holds the application payload and options specifying how the message is to be delivered The message includes a ""payload"" (the body of the message) represented as a byte[].",client,send,0.2758561670780182
org.java_websocket.client.WebSocketClient,org.eclipse.paho.client.mqttv3.MqttMessage,"The WebSocketClient is an abstract class that expects a valid ""ws://"" URI to connect to.","An MQTT message holds the application payload and options specifying how the message is to be delivered The message includes a ""payload"" (the body of the message) represented as a byte[].",client,send,0.2758561670780182
org.java_websocket.client.WebSocketClient,,"The WebSocketClient is an abstract class that expects a valid ""ws://"" URI to connect to.",,client,send,-0.00044642388820648193
org.java_websocket.client.WebSocketClient,javax.xml.soap.SOAPMessage,"The WebSocketClient is an abstract class that expects a valid ""ws://"" URI to connect to.","The root class for all SOAP messages. As transmitted on the ""wire"", a SOAP message is an XML document or a MIME message whose first body part is an XML/SOAP document.",client,send,0.3303943872451782
org.java_websocket.client.WebSocketClient,,"The WebSocketClient is an abstract class that expects a valid ""ws://"" URI to connect to.",,client,send,-0.00044642388820648193
org.eclipse.californium.core.CoapServer,org.eclipse.californium.core.CoapServer,An execution environment for CoAP Resources.,An execution environment for CoAP Resources.,server,server,0.9999998807907104
org.eclipse.californium.core.CoapServer,,An execution environment for CoAP Resources.,,server,server,0.04207691177725792
org.eclipse.californium.core.CoapServer,org.eclipse.jetty.server.Server,An execution environment for CoAP Resources.,,server,server,0.04207691177725792
org.eclipse.californium.core.CoapServer,,An execution environment for CoAP Resources.,,server,server,0.04207691177725792
org.eclipse.californium.core.CoapServer,,An execution environment for CoAP Resources.,,server,server,0.04207691177725792
org.eclipse.californium.core.CoapServer,org.restlet.Server,An execution environment for CoAP Resources.,Connector acting as a generic server. It internally uses one of the available connector helpers registered with the Restlet engine.,server,server,0.26768726110458374
org.eclipse.californium.core.CoapServer,,An execution environment for CoAP Resources.,,server,server,0.04207691177725792
org.eclipse.californium.core.CoapServer,org.java_websocket.server.WebSocketServer,An execution environment for CoAP Resources.,WebSocketServer is an abstract class that only takes care of the HTTP handshake portion of WebSockets.,server,server,0.16640470921993256
org.eclipse.californium.core.CoapServer,org.eclipse.californium.core.coap.Request,An execution environment for CoAP Resources.,"Request represents a CoAP request and has either the CoAP.Type CON or NON and one of the CoAP.Codes GET, POST, PUT or DELETE.",server,send,0.42074933648109436
org.eclipse.californium.core.CoapServer,org.eclipse.californium.core.coap.Request,An execution environment for CoAP Resources.,"Request represents a CoAP request and has either the CoAP.Type CON or NON and one of the CoAP.Codes GET, POST, PUT or DELETE.",server,send,0.42074933648109436
org.eclipse.californium.core.CoapServer,,An execution environment for CoAP Resources.,,server,send,0.04207691177725792
org.eclipse.californium.core.CoapServer,org.apache.http.client.methods.HttpPost,An execution environment for CoAP Resources.,HTTP POST method.,server,send,0.11450590193271637
org.eclipse.californium.core.CoapServer,org.eclipse.paho.client.mqttv3.MqttMessage,An execution environment for CoAP Resources.,"An MQTT message holds the application payload and options specifying how the message is to be delivered The message includes a ""payload"" (the body of the message) represented as a byte[].",server,send,0.16178441047668457
org.eclipse.californium.core.CoapServer,org.eclipse.paho.client.mqttv3.MqttMessage,An execution environment for CoAP Resources.,"An MQTT message holds the application payload and options specifying how the message is to be delivered The message includes a ""payload"" (the body of the message) represented as a byte[].",server,send,0.16178441047668457
org.eclipse.californium.core.CoapServer,,An execution environment for CoAP Resources.,,server,send,0.04207691177725792
org.eclipse.californium.core.CoapServer,javax.xml.soap.SOAPMessage,An execution environment for CoAP Resources.,"The root class for all SOAP messages. As transmitted on the ""wire"", a SOAP message is an XML document or a MIME message whose first body part is an XML/SOAP document.",server,send,0.15758566558361053
org.eclipse.californium.core.CoapServer,,An execution environment for CoAP Resources.,,server,send,0.04207691177725792
org.eclipse.californium.core.CoapServer,,An execution environment for CoAP Resources.,,server,server,0.04207691177725792
org.eclipse.californium.core.CoapServer,org.eclipse.jetty.server.Server,An execution environment for CoAP Resources.,,server,server,0.04207691177725792
org.eclipse.californium.core.CoapServer,,An execution environment for CoAP Resources.,,server,server,0.04207691177725792
org.eclipse.californium.core.CoapServer,,An execution environment for CoAP Resources.,,server,server,0.04207691177725792
org.eclipse.californium.core.CoapServer,org.restlet.Server,An execution environment for CoAP Resources.,Connector acting as a generic server. It internally uses one of the available connector helpers registered with the Restlet engine.,server,server,0.26768726110458374
org.eclipse.californium.core.CoapServer,,An execution environment for CoAP Resources.,,server,server,0.04207691177725792
org.eclipse.californium.core.CoapServer,org.java_websocket.server.WebSocketServer,An execution environment for CoAP Resources.,WebSocketServer is an abstract class that only takes care of the HTTP handshake portion of WebSockets.,server,server,0.16640470921993256
org.eclipse.californium.core.CoapServer,org.eclipse.californium.core.coap.Request,An execution environment for CoAP Resources.,"Request represents a CoAP request and has either the CoAP.Type CON or NON and one of the CoAP.Codes GET, POST, PUT or DELETE.",server,send,0.42074933648109436
org.eclipse.californium.core.CoapServer,org.eclipse.californium.core.coap.Request,An execution environment for CoAP Resources.,"Request represents a CoAP request and has either the CoAP.Type CON or NON and one of the CoAP.Codes GET, POST, PUT or DELETE.",server,send,0.42074933648109436
org.eclipse.californium.core.CoapServer,,An execution environment for CoAP Resources.,,server,send,0.04207691177725792
org.eclipse.californium.core.CoapServer,org.apache.http.client.methods.HttpPost,An execution environment for CoAP Resources.,HTTP POST method.,server,send,0.11450590193271637
org.eclipse.californium.core.CoapServer,org.eclipse.paho.client.mqttv3.MqttMessage,An execution environment for CoAP Resources.,"An MQTT message holds the application payload and options specifying how the message is to be delivered The message includes a ""payload"" (the body of the message) represented as a byte[].",server,send,0.16178441047668457
org.eclipse.californium.core.CoapServer,org.eclipse.paho.client.mqttv3.MqttMessage,An execution environment for CoAP Resources.,"An MQTT message holds the application payload and options specifying how the message is to be delivered The message includes a ""payload"" (the body of the message) represented as a byte[].",server,send,0.16178441047668457
org.eclipse.californium.core.CoapServer,,An execution environment for CoAP Resources.,,server,send,0.04207691177725792
org.eclipse.californium.core.CoapServer,javax.xml.soap.SOAPMessage,An execution environment for CoAP Resources.,"The root class for all SOAP messages. As transmitted on the ""wire"", a SOAP message is an XML document or a MIME message whose first body part is an XML/SOAP document.",server,send,0.15758566558361053
org.eclipse.californium.core.CoapServer,,An execution environment for CoAP Resources.,,server,send,0.04207691177725792
,org.eclipse.jetty.server.Server,,,server,server,1.0
,,,,server,server,1.0
,,,,server,server,1.0
,org.restlet.Server,,Connector acting as a generic server. It internally uses one of the available connector helpers registered with the Restlet engine.,server,server,0.010909294709563255
,,,,server,server,1.0
,org.java_websocket.server.WebSocketServer,,WebSocketServer is an abstract class that only takes care of the HTTP handshake portion of WebSockets.,server,server,0.00019681453704833984
,org.eclipse.californium.core.coap.Request,,"Request represents a CoAP request and has either the CoAP.Type CON or NON and one of the CoAP.Codes GET, POST, PUT or DELETE.",server,send,0.07490906864404678
,org.eclipse.californium.core.coap.Request,,"Request represents a CoAP request and has either the CoAP.Type CON or NON and one of the CoAP.Codes GET, POST, PUT or DELETE.",server,send,0.07490906864404678
,,,,server,send,1.0
,org.apache.http.client.methods.HttpPost,,HTTP POST method.,server,send,0.09584734588861465
,org.eclipse.paho.client.mqttv3.MqttMessage,,"An MQTT message holds the application payload and options specifying how the message is to be delivered The message includes a ""payload"" (the body of the message) represented as a byte[].",server,send,0.05495014041662216
,org.eclipse.paho.client.mqttv3.MqttMessage,,"An MQTT message holds the application payload and options specifying how the message is to be delivered The message includes a ""payload"" (the body of the message) represented as a byte[].",server,send,0.05495014041662216
,,,,server,send,1.0
,javax.xml.soap.SOAPMessage,,"The root class for all SOAP messages. As transmitted on the ""wire"", a SOAP message is an XML document or a MIME message whose first body part is an XML/SOAP document.",server,send,0.07493661344051361
,,,,server,send,1.0
org.eclipse.jetty.server.Server,,,,server,server,1.0
org.eclipse.jetty.server.Server,,,,server,server,1.0
org.eclipse.jetty.server.Server,org.restlet.Server,,Connector acting as a generic server. It internally uses one of the available connector helpers registered with the Restlet engine.,server,server,0.010909294709563255
org.eclipse.jetty.server.Server,,,,server,server,1.0
org.eclipse.jetty.server.Server,org.java_websocket.server.WebSocketServer,,WebSocketServer is an abstract class that only takes care of the HTTP handshake portion of WebSockets.,server,server,0.00019681453704833984
org.eclipse.jetty.server.Server,org.eclipse.californium.core.coap.Request,,"Request represents a CoAP request and has either the CoAP.Type CON or NON and one of the CoAP.Codes GET, POST, PUT or DELETE.",server,send,0.07490906864404678
org.eclipse.jetty.server.Server,org.eclipse.californium.core.coap.Request,,"Request represents a CoAP request and has either the CoAP.Type CON or NON and one of the CoAP.Codes GET, POST, PUT or DELETE.",server,send,0.07490906864404678
org.eclipse.jetty.server.Server,,,,server,send,1.0
org.eclipse.jetty.server.Server,org.apache.http.client.methods.HttpPost,,HTTP POST method.,server,send,0.09584734588861465
org.eclipse.jetty.server.Server,org.eclipse.paho.client.mqttv3.MqttMessage,,"An MQTT message holds the application payload and options specifying how the message is to be delivered The message includes a ""payload"" (the body of the message) represented as a byte[].",server,send,0.05495014041662216
org.eclipse.jetty.server.Server,org.eclipse.paho.client.mqttv3.MqttMessage,,"An MQTT message holds the application payload and options specifying how the message is to be delivered The message includes a ""payload"" (the body of the message) represented as a byte[].",server,send,0.05495014041662216
org.eclipse.jetty.server.Server,,,,server,send,1.0
org.eclipse.jetty.server.Server,javax.xml.soap.SOAPMessage,,"The root class for all SOAP messages. As transmitted on the ""wire"", a SOAP message is an XML document or a MIME message whose first body part is an XML/SOAP document.",server,send,0.07493661344051361
org.eclipse.jetty.server.Server,,,,server,send,1.0
,,,,server,server,1.0
,org.restlet.Server,,Connector acting as a generic server. It internally uses one of the available connector helpers registered with the Restlet engine.,server,server,0.010909294709563255
,,,,server,server,1.0
,org.java_websocket.server.WebSocketServer,,WebSocketServer is an abstract class that only takes care of the HTTP handshake portion of WebSockets.,server,server,0.00019681453704833984
,org.eclipse.californium.core.coap.Request,,"Request represents a CoAP request and has either the CoAP.Type CON or NON and one of the CoAP.Codes GET, POST, PUT or DELETE.",server,send,0.07490906864404678
,org.eclipse.californium.core.coap.Request,,"Request represents a CoAP request and has either the CoAP.Type CON or NON and one of the CoAP.Codes GET, POST, PUT or DELETE.",server,send,0.07490906864404678
,,,,server,send,1.0
,org.apache.http.client.methods.HttpPost,,HTTP POST method.,server,send,0.09584734588861465
,org.eclipse.paho.client.mqttv3.MqttMessage,,"An MQTT message holds the application payload and options specifying how the message is to be delivered The message includes a ""payload"" (the body of the message) represented as a byte[].",server,send,0.05495014041662216
,org.eclipse.paho.client.mqttv3.MqttMessage,,"An MQTT message holds the application payload and options specifying how the message is to be delivered The message includes a ""payload"" (the body of the message) represented as a byte[].",server,send,0.05495014041662216
,,,,server,send,1.0
,javax.xml.soap.SOAPMessage,,"The root class for all SOAP messages. As transmitted on the ""wire"", a SOAP message is an XML document or a MIME message whose first body part is an XML/SOAP document.",server,send,0.07493661344051361
,,,,server,send,1.0
,org.restlet.Server,,Connector acting as a generic server. It internally uses one of the available connector helpers registered with the Restlet engine.,server,server,0.010909294709563255
,,,,server,server,1.0
,org.java_websocket.server.WebSocketServer,,WebSocketServer is an abstract class that only takes care of the HTTP handshake portion of WebSockets.,server,server,0.00019681453704833984
,org.eclipse.californium.core.coap.Request,,"Request represents a CoAP request and has either the CoAP.Type CON or NON and one of the CoAP.Codes GET, POST, PUT or DELETE.",server,send,0.07490906864404678
,org.eclipse.californium.core.coap.Request,,"Request represents a CoAP request and has either the CoAP.Type CON or NON and one of the CoAP.Codes GET, POST, PUT or DELETE.",server,send,0.07490906864404678
,,,,server,send,1.0
,org.apache.http.client.methods.HttpPost,,HTTP POST method.,server,send,0.09584734588861465
,org.eclipse.paho.client.mqttv3.MqttMessage,,"An MQTT message holds the application payload and options specifying how the message is to be delivered The message includes a ""payload"" (the body of the message) represented as a byte[].",server,send,0.05495014041662216
,org.eclipse.paho.client.mqttv3.MqttMessage,,"An MQTT message holds the application payload and options specifying how the message is to be delivered The message includes a ""payload"" (the body of the message) represented as a byte[].",server,send,0.05495014041662216
,,,,server,send,1.0
,javax.xml.soap.SOAPMessage,,"The root class for all SOAP messages. As transmitted on the ""wire"", a SOAP message is an XML document or a MIME message whose first body part is an XML/SOAP document.",server,send,0.07493661344051361
,,,,server,send,1.0
org.restlet.Server,,Connector acting as a generic server. It internally uses one of the available connector helpers registered with the Restlet engine.,,server,server,0.010909294709563255
org.restlet.Server,org.java_websocket.server.WebSocketServer,Connector acting as a generic server. It internally uses one of the available connector helpers registered with the Restlet engine.,WebSocketServer is an abstract class that only takes care of the HTTP handshake portion of WebSockets.,server,server,0.3647363781929016
org.restlet.Server,org.eclipse.californium.core.coap.Request,Connector acting as a generic server. It internally uses one of the available connector helpers registered with the Restlet engine.,"Request represents a CoAP request and has either the CoAP.Type CON or NON and one of the CoAP.Codes GET, POST, PUT or DELETE.",server,send,0.3896878957748413
org.restlet.Server,org.eclipse.californium.core.coap.Request,Connector acting as a generic server. It internally uses one of the available connector helpers registered with the Restlet engine.,"Request represents a CoAP request and has either the CoAP.Type CON or NON and one of the CoAP.Codes GET, POST, PUT or DELETE.",server,send,0.3896878957748413
org.restlet.Server,,Connector acting as a generic server. It internally uses one of the available connector helpers registered with the Restlet engine.,,server,send,0.010909294709563255
org.restlet.Server,org.apache.http.client.methods.HttpPost,Connector acting as a generic server. It internally uses one of the available connector helpers registered with the Restlet engine.,HTTP POST method.,server,send,0.2871183156967163
org.restlet.Server,org.eclipse.paho.client.mqttv3.MqttMessage,Connector acting as a generic server. It internally uses one of the available connector helpers registered with the Restlet engine.,"An MQTT message holds the application payload and options specifying how the message is to be delivered The message includes a ""payload"" (the body of the message) represented as a byte[].",server,send,0.2664511203765869
org.restlet.Server,org.eclipse.paho.client.mqttv3.MqttMessage,Connector acting as a generic server. It internally uses one of the available connector helpers registered with the Restlet engine.,"An MQTT message holds the application payload and options specifying how the message is to be delivered The message includes a ""payload"" (the body of the message) represented as a byte[].",server,send,0.2664511203765869
org.restlet.Server,,Connector acting as a generic server. It internally uses one of the available connector helpers registered with the Restlet engine.,,server,send,0.010909294709563255
org.restlet.Server,javax.xml.soap.SOAPMessage,Connector acting as a generic server. It internally uses one of the available connector helpers registered with the Restlet engine.,"The root class for all SOAP messages. As transmitted on the ""wire"", a SOAP message is an XML document or a MIME message whose first body part is an XML/SOAP document.",server,send,0.3023451268672943
org.restlet.Server,,Connector acting as a generic server. It internally uses one of the available connector helpers registered with the Restlet engine.,,server,send,0.010909294709563255
,org.java_websocket.server.WebSocketServer,,WebSocketServer is an abstract class that only takes care of the HTTP handshake portion of WebSockets.,server,server,0.00019681453704833984
,org.eclipse.californium.core.coap.Request,,"Request represents a CoAP request and has either the CoAP.Type CON or NON and one of the CoAP.Codes GET, POST, PUT or DELETE.",server,send,0.07490906864404678
,org.eclipse.californium.core.coap.Request,,"Request represents a CoAP request and has either the CoAP.Type CON or NON and one of the CoAP.Codes GET, POST, PUT or DELETE.",server,send,0.07490906864404678
,,,,server,send,1.0
,org.apache.http.client.methods.HttpPost,,HTTP POST method.,server,send,0.09584734588861465
,org.eclipse.paho.client.mqttv3.MqttMessage,,"An MQTT message holds the application payload and options specifying how the message is to be delivered The message includes a ""payload"" (the body of the message) represented as a byte[].",server,send,0.05495014041662216
,org.eclipse.paho.client.mqttv3.MqttMessage,,"An MQTT message holds the application payload and options specifying how the message is to be delivered The message includes a ""payload"" (the body of the message) represented as a byte[].",server,send,0.05495014041662216
,,,,server,send,1.0
,javax.xml.soap.SOAPMessage,,"The root class for all SOAP messages. As transmitted on the ""wire"", a SOAP message is an XML document or a MIME message whose first body part is an XML/SOAP document.",server,send,0.07493661344051361
,,,,server,send,1.0
org.java_websocket.server.WebSocketServer,org.eclipse.californium.core.coap.Request,WebSocketServer is an abstract class that only takes care of the HTTP handshake portion of WebSockets.,"Request represents a CoAP request and has either the CoAP.Type CON or NON and one of the CoAP.Codes GET, POST, PUT or DELETE.",server,send,0.22466087341308594
org.java_websocket.server.WebSocketServer,org.eclipse.californium.core.coap.Request,WebSocketServer is an abstract class that only takes care of the HTTP handshake portion of WebSockets.,"Request represents a CoAP request and has either the CoAP.Type CON or NON and one of the CoAP.Codes GET, POST, PUT or DELETE.",server,send,0.22466087341308594
org.java_websocket.server.WebSocketServer,,WebSocketServer is an abstract class that only takes care of the HTTP handshake portion of WebSockets.,,server,send,0.00019681453704833984
org.java_websocket.server.WebSocketServer,org.apache.http.client.methods.HttpPost,WebSocketServer is an abstract class that only takes care of the HTTP handshake portion of WebSockets.,HTTP POST method.,server,send,0.26896539330482483
org.java_websocket.server.WebSocketServer,org.eclipse.paho.client.mqttv3.MqttMessage,WebSocketServer is an abstract class that only takes care of the HTTP handshake portion of WebSockets.,"An MQTT message holds the application payload and options specifying how the message is to be delivered The message includes a ""payload"" (the body of the message) represented as a byte[].",server,send,0.2643793821334839
org.java_websocket.server.WebSocketServer,org.eclipse.paho.client.mqttv3.MqttMessage,WebSocketServer is an abstract class that only takes care of the HTTP handshake portion of WebSockets.,"An MQTT message holds the application payload and options specifying how the message is to be delivered The message includes a ""payload"" (the body of the message) represented as a byte[].",server,send,0.2643793821334839
org.java_websocket.server.WebSocketServer,,WebSocketServer is an abstract class that only takes care of the HTTP handshake portion of WebSockets.,,server,send,0.00019681453704833984
org.java_websocket.server.WebSocketServer,javax.xml.soap.SOAPMessage,WebSocketServer is an abstract class that only takes care of the HTTP handshake portion of WebSockets.,"The root class for all SOAP messages. As transmitted on the ""wire"", a SOAP message is an XML document or a MIME message whose first body part is an XML/SOAP document.",server,send,0.3772091865539551
org.java_websocket.server.WebSocketServer,,WebSocketServer is an abstract class that only takes care of the HTTP handshake portion of WebSockets.,,server,send,0.00019681453704833984
org.eclipse.californium.core.coap.Request,org.eclipse.californium.core.coap.Request,"Request represents a CoAP request and has either the CoAP.Type CON or NON and one of the CoAP.Codes GET, POST, PUT or DELETE.","Request represents a CoAP request and has either the CoAP.Type CON or NON and one of the CoAP.Codes GET, POST, PUT or DELETE.",send,send,1.0
org.eclipse.californium.core.coap.Request,,"Request represents a CoAP request and has either the CoAP.Type CON or NON and one of the CoAP.Codes GET, POST, PUT or DELETE.",,send,send,0.07490906864404678
org.eclipse.californium.core.coap.Request,org.apache.http.client.methods.HttpPost,"Request represents a CoAP request and has either the CoAP.Type CON or NON and one of the CoAP.Codes GET, POST, PUT or DELETE.",HTTP POST method.,send,send,0.49981749057769775
org.eclipse.californium.core.coap.Request,org.eclipse.paho.client.mqttv3.MqttMessage,"Request represents a CoAP request and has either the CoAP.Type CON or NON and one of the CoAP.Codes GET, POST, PUT or DELETE.","An MQTT message holds the application payload and options specifying how the message is to be delivered The message includes a ""payload"" (the body of the message) represented as a byte[].",send,send,0.36880600452423096
org.eclipse.californium.core.coap.Request,org.eclipse.paho.client.mqttv3.MqttMessage,"Request represents a CoAP request and has either the CoAP.Type CON or NON and one of the CoAP.Codes GET, POST, PUT or DELETE.","An MQTT message holds the application payload and options specifying how the message is to be delivered The message includes a ""payload"" (the body of the message) represented as a byte[].",send,send,0.36880600452423096
org.eclipse.californium.core.coap.Request,,"Request represents a CoAP request and has either the CoAP.Type CON or NON and one of the CoAP.Codes GET, POST, PUT or DELETE.",,send,send,0.07490906864404678
org.eclipse.californium.core.coap.Request,javax.xml.soap.SOAPMessage,"Request represents a CoAP request and has either the CoAP.Type CON or NON and one of the CoAP.Codes GET, POST, PUT or DELETE.","The root class for all SOAP messages. As transmitted on the ""wire"", a SOAP message is an XML document or a MIME message whose first body part is an XML/SOAP document.",send,send,0.26066529750823975
org.eclipse.californium.core.coap.Request,,"Request represents a CoAP request and has either the CoAP.Type CON or NON and one of the CoAP.Codes GET, POST, PUT or DELETE.",,send,send,0.07490906864404678
org.eclipse.californium.core.coap.Request,,"Request represents a CoAP request and has either the CoAP.Type CON or NON and one of the CoAP.Codes GET, POST, PUT or DELETE.",,send,send,0.07490906864404678
org.eclipse.californium.core.coap.Request,org.apache.http.client.methods.HttpPost,"Request represents a CoAP request and has either the CoAP.Type CON or NON and one of the CoAP.Codes GET, POST, PUT or DELETE.",HTTP POST method.,send,send,0.49981749057769775
org.eclipse.californium.core.coap.Request,org.eclipse.paho.client.mqttv3.MqttMessage,"Request represents a CoAP request and has either the CoAP.Type CON or NON and one of the CoAP.Codes GET, POST, PUT or DELETE.","An MQTT message holds the application payload and options specifying how the message is to be delivered The message includes a ""payload"" (the body of the message) represented as a byte[].",send,send,0.36880600452423096
org.eclipse.californium.core.coap.Request,org.eclipse.paho.client.mqttv3.MqttMessage,"Request represents a CoAP request and has either the CoAP.Type CON or NON and one of the CoAP.Codes GET, POST, PUT or DELETE.","An MQTT message holds the application payload and options specifying how the message is to be delivered The message includes a ""payload"" (the body of the message) represented as a byte[].",send,send,0.36880600452423096
org.eclipse.californium.core.coap.Request,,"Request represents a CoAP request and has either the CoAP.Type CON or NON and one of the CoAP.Codes GET, POST, PUT or DELETE.",,send,send,0.07490906864404678
org.eclipse.californium.core.coap.Request,javax.xml.soap.SOAPMessage,"Request represents a CoAP request and has either the CoAP.Type CON or NON and one of the CoAP.Codes GET, POST, PUT or DELETE.","The root class for all SOAP messages. As transmitted on the ""wire"", a SOAP message is an XML document or a MIME message whose first body part is an XML/SOAP document.",send,send,0.26066529750823975
org.eclipse.californium.core.coap.Request,,"Request represents a CoAP request and has either the CoAP.Type CON or NON and one of the CoAP.Codes GET, POST, PUT or DELETE.",,send,send,0.07490906864404678
,org.apache.http.client.methods.HttpPost,,HTTP POST method.,send,send,0.09584734588861465
,org.eclipse.paho.client.mqttv3.MqttMessage,,"An MQTT message holds the application payload and options specifying how the message is to be delivered The message includes a ""payload"" (the body of the message) represented as a byte[].",send,send,0.05495014041662216
,org.eclipse.paho.client.mqttv3.MqttMessage,,"An MQTT message holds the application payload and options specifying how the message is to be delivered The message includes a ""payload"" (the body of the message) represented as a byte[].",send,send,0.05495014041662216
,,,,send,send,1.0
,javax.xml.soap.SOAPMessage,,"The root class for all SOAP messages. As transmitted on the ""wire"", a SOAP message is an XML document or a MIME message whose first body part is an XML/SOAP document.",send,send,0.07493661344051361
,,,,send,send,1.0
org.apache.http.client.methods.HttpPost,org.eclipse.paho.client.mqttv3.MqttMessage,HTTP POST method.,"An MQTT message holds the application payload and options specifying how the message is to be delivered The message includes a ""payload"" (the body of the message) represented as a byte[].",send,send,0.2364671528339386
org.apache.http.client.methods.HttpPost,org.eclipse.paho.client.mqttv3.MqttMessage,HTTP POST method.,"An MQTT message holds the application payload and options specifying how the message is to be delivered The message includes a ""payload"" (the body of the message) represented as a byte[].",send,send,0.2364671528339386
org.apache.http.client.methods.HttpPost,,HTTP POST method.,,send,send,0.09584734588861465
org.apache.http.client.methods.HttpPost,javax.xml.soap.SOAPMessage,HTTP POST method.,"The root class for all SOAP messages. As transmitted on the ""wire"", a SOAP message is an XML document or a MIME message whose first body part is an XML/SOAP document.",send,send,0.18110772967338562
org.apache.http.client.methods.HttpPost,,HTTP POST method.,,send,send,0.09584734588861465
org.eclipse.paho.client.mqttv3.MqttMessage,org.eclipse.paho.client.mqttv3.MqttMessage,"An MQTT message holds the application payload and options specifying how the message is to be delivered The message includes a ""payload"" (the body of the message) represented as a byte[].","An MQTT message holds the application payload and options specifying how the message is to be delivered The message includes a ""payload"" (the body of the message) represented as a byte[].",send,send,0.9999998807907104
org.eclipse.paho.client.mqttv3.MqttMessage,,"An MQTT message holds the application payload and options specifying how the message is to be delivered The message includes a ""payload"" (the body of the message) represented as a byte[].",,send,send,0.05495014041662216
org.eclipse.paho.client.mqttv3.MqttMessage,javax.xml.soap.SOAPMessage,"An MQTT message holds the application payload and options specifying how the message is to be delivered The message includes a ""payload"" (the body of the message) represented as a byte[].","The root class for all SOAP messages. As transmitted on the ""wire"", a SOAP message is an XML document or a MIME message whose first body part is an XML/SOAP document.",send,send,0.39233919978141785
org.eclipse.paho.client.mqttv3.MqttMessage,,"An MQTT message holds the application payload and options specifying how the message is to be delivered The message includes a ""payload"" (the body of the message) represented as a byte[].",,send,send,0.05495014041662216
org.eclipse.paho.client.mqttv3.MqttMessage,,"An MQTT message holds the application payload and options specifying how the message is to be delivered The message includes a ""payload"" (the body of the message) represented as a byte[].",,send,send,0.05495014041662216
org.eclipse.paho.client.mqttv3.MqttMessage,javax.xml.soap.SOAPMessage,"An MQTT message holds the application payload and options specifying how the message is to be delivered The message includes a ""payload"" (the body of the message) represented as a byte[].","The root class for all SOAP messages. As transmitted on the ""wire"", a SOAP message is an XML document or a MIME message whose first body part is an XML/SOAP document.",send,send,0.39233919978141785
org.eclipse.paho.client.mqttv3.MqttMessage,,"An MQTT message holds the application payload and options specifying how the message is to be delivered The message includes a ""payload"" (the body of the message) represented as a byte[].",,send,send,0.05495014041662216
,javax.xml.soap.SOAPMessage,,"The root class for all SOAP messages. As transmitted on the ""wire"", a SOAP message is an XML document or a MIME message whose first body part is an XML/SOAP document.",send,send,0.07493661344051361
,,,,send,send,1.0
javax.xml.soap.SOAPMessage,,"The root class for all SOAP messages. As transmitted on the ""wire"", a SOAP message is an XML document or a MIME message whose first body part is an XML/SOAP document.",,send,send,0.07493661344051361
